time,open,high,low,close,tick_volume,spread,real_volume,ha_open,ha_close,green_candle,range_price,range_price_movement,ha_range_price,ha_range_price_movement,median_price,momentum,candle_clasification,rel_volume,median_price_trend,median_price_move,abnormal_candle,v_price,entry_type,mean,std,entry_price,sl,tp
2022-10-06 00:35:00,1349.29,1350.94,1346.83,1347.09,324,170,0,1348.4299999999998,1348.5375,False,-2.2000000000000455,1.7100000000000364,0.10750000000007276,-0.07298157162726118,1348.885,,,False,1346.32,Increasing,,-712.8000000000147,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 00:40:00,1347.22,1349.29,1347.15,1349.09,245,170,0,1348.185,1348.1875,True,1.8699999999998909,-2.2000000000000455,0.0025000000000545697,-0.07298157162726118,1348.22,,,False,1345.6399999999999,Increasing,,458.14999999997326,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 00:45:00,1349.07,1349.66,1344.84,1344.87,122,170,0,1348.09,1347.11,False,-4.2000000000000455,1.8699999999998909,-0.9800000000000182,-0.07298157162726118,1347.25,,Significant R Candle,False,1347.38,Decreasing,,-512.4000000000055,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 00:50:00,1345.06,1347.67,1345.06,1347.17,225,170,0,1346.98,1346.24,True,2.1100000000001273,-4.2000000000000455,-0.7400000000000091,-0.07298157162726118,1346.365,,,False,1347.49,Decreasing,,474.75000000002865,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 00:55:00,1347.04,1348.64,1346.84,1347.36,190,170,0,1346.02,1347.47,True,0.31999999999993634,2.1100000000001273,1.4500000000000455,-0.07298157162726118,1347.74,,,False,1348.455,Decreasing,,60.799999999987904,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:00:00,1347.29,1348.82,1345.93,1346.95,377,170,0,1347.2649999999999,1347.2475,False,-0.33999999999991815,0.31999999999993634,-0.01749999999992724,-0.07298157162726118,1347.375,,,False,1348.885,Decreasing,,-128.17999999996914,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:05:00,1346.96,1347.21,1344.3,1345.64,367,170,0,1347.155,1346.0275000000001,False,-1.3199999999999363,-0.33999999999991815,-1.1274999999998272,-0.07298157162726118,1345.755,,,False,1348.22,Decreasing,,-484.43999999997664,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:10:00,1345.68,1347.14,1344.92,1346.51,309,170,0,1346.295,1346.0625000000002,True,0.8299999999999272,-1.3199999999999363,-0.23249999999984539,-0.07298157162726118,1346.0300000000002,,,False,1347.25,Decreasing,,256.4699999999775,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:15:00,1346.5,1351.64,1346.5,1349.64,492,170,0,1346.075,1348.5700000000002,True,3.1400000000001,0.8299999999999272,2.4950000000001182,-0.07298157162726118,1349.0700000000002,,,True,1346.365,Increasing,,1544.8800000000492,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:20:00,1349.4,1352.9,1347.8,1352.38,473,170,0,1348.075,1350.62,True,2.980000000000018,3.1400000000001,2.5449999999998454,-0.07298157162726118,1350.35,Ascending,,True,1347.74,Increasing,,1409.5400000000086,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:25:00,1352.41,1352.79,1351.13,1351.89,437,170,0,1351.0100000000002,1352.055,False,-0.5199999999999818,2.980000000000018,1.0449999999998454,-0.07298157162726118,1351.96,,,True,1347.375,Increasing,,-227.23999999999205,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:30:00,1351.88,1352.44,1349.9,1350.79,357,170,0,1352.1350000000002,1351.2525,False,-1.0900000000001455,-0.5199999999999818,-0.8825000000001637,-0.07298157162726118,1351.17,,,False,1345.755,Increasing,,-389.13000000005195,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:35:00,1350.86,1352.36,1350.62,1351.73,322,170,0,1351.3400000000001,1351.3925,True,0.8700000000001182,-1.0900000000001455,0.05249999999978172,-0.07298157162726118,1351.4899999999998,,,False,1346.0300000000002,Increasing,,280.14000000003807,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:40:00,1351.78,1352.06,1349.65,1351.01,306,170,0,1351.26,1351.125,False,-0.7699999999999818,0.8700000000001182,-0.1349999999999909,-0.07298157162726118,1350.855,,,False,1349.0700000000002,Increasing,,-235.61999999999443,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:45:00,1351.05,1355.32,1351.05,1353.93,397,170,0,1351.37,1352.8374999999999,True,2.880000000000109,-0.7699999999999818,1.4674999999999727,-0.07298157162726118,1353.185,,,False,1350.35,Increasing,,1143.3600000000433,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:50:00,1353.89,1356.53,1352.39,1354.82,368,170,0,1352.47,1354.4075,True,0.9299999999998363,2.880000000000109,1.9375,-0.07298157162726118,1354.46,,,False,1351.96,Increasing,,342.23999999993976,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 01:55:00,1354.69,1356.6,1353.49,1354.54,551,170,0,1354.375,1354.83,False,-0.15000000000009095,0.9299999999998363,0.45499999999992724,-0.07298157162726118,1355.045,,,True,1351.17,Increasing,,-82.65000000005011,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:00:00,1354.48,1355.3,1352.09,1352.58,381,170,0,1354.6799999999998,1353.6125,False,-1.900000000000091,-0.15000000000009095,-1.0674999999998818,-0.07298157162726118,1353.695,,,False,1351.4899999999998,Increasing,,-723.9000000000347,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:05:00,1352.59,1353.2,1349.52,1350.38,470,170,0,1353.56,1351.4225,False,-2.209999999999809,-1.900000000000091,-2.1375000000000455,-0.07298157162726118,1351.3600000000001,Descending,,True,1350.855,Increasing,,-1038.6999999999102,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:10:00,1350.32,1351.91,1350.23,1351.6,392,170,0,1351.48,1351.015,True,1.2799999999999727,-2.209999999999809,-0.46499999999991815,-0.07298157162726118,1351.0700000000002,,,False,1353.185,Decreasing,,501.7599999999893,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:15:00,1351.58,1354.06,1350.72,1351.72,408,170,0,1350.99,1352.02,True,0.14000000000010004,1.2799999999999727,1.0299999999999727,-0.07298157162726118,1352.3899999999999,,,True,1354.46,Decreasing,,57.12000000004082,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:20:00,1351.74,1352.87,1351.56,1352.61,365,170,0,1351.6599999999999,1352.195,True,0.8699999999998909,0.14000000000010004,0.5350000000000819,-0.07298157162726118,1352.215,,,False,1355.045,Decreasing,,317.54999999996016,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:25:00,1352.58,1352.62,1349.87,1350.76,352,170,0,1352.165,1351.4575,False,-1.8199999999999363,0.8699999999998909,-0.7074999999999818,-0.07298157162726118,1351.245,,,False,1353.695,Decreasing,,-640.6399999999776,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:30:00,1350.71,1350.75,1349.29,1350.32,356,170,0,1351.685,1350.2675,False,-0.39000000000010004,-1.8199999999999363,-1.4175000000000182,-0.07298157162726118,1350.02,,,False,1351.3600000000001,Decreasing,,-138.84000000003562,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:35:00,1350.37,1351.57,1349.38,1351.25,368,170,0,1350.54,1350.6425,True,0.8800000000001091,-0.39000000000010004,0.10249999999996362,-0.07298157162726118,1350.475,,,False,1351.0700000000002,Decreasing,,323.84000000004016,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:40:00,1351.27,1351.61,1350.46,1351.26,353,170,0,1350.7849999999999,1351.1499999999999,False,-0.009999999999990905,0.8800000000001091,0.3650000000000091,-0.07298157162726118,1351.0349999999999,,,False,1352.3899999999999,Decreasing,,-3.5299999999967895,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:45:00,1351.27,1352.5,1350.88,1351.26,309,170,0,1351.255,1351.4775,False,-0.009999999999990905,-0.009999999999990905,0.22249999999985448,-0.07298157162726118,1351.69,,,False,1352.215,Decreasing,,-3.0899999999971897,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:50:00,1351.24,1353.99,1350.59,1352.0,358,170,0,1351.26,1351.955,True,0.7599999999999909,-0.009999999999990905,0.6949999999999363,-0.07298157162726118,1352.29,,,False,1351.245,Increasing,,272.07999999999674,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 02:55:00,1351.84,1352.31,1350.49,1351.32,307,170,0,1351.63,1351.4899999999998,False,-0.5199999999999818,0.7599999999999909,-0.14000000000032742,-0.07298157162726118,1351.4,,,False,1350.02,Increasing,,-159.63999999999442,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:00:00,1351.33,1353.24,1350.42,1353.04,391,170,0,1351.6599999999999,1352.0075,True,1.7100000000000364,-0.5199999999999818,0.34750000000008185,-0.07298157162726118,1351.83,,,False,1350.475,Increasing,,668.6100000000142,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:05:00,1353.09,1358.02,1352.41,1355.41,464,170,0,1352.1799999999998,1354.7325,True,2.3200000000001637,1.7100000000000364,2.5525000000002365,-0.07298157162726118,1355.2150000000001,Ascending,,True,1351.0349999999999,Increasing,,1076.480000000076,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:10:00,1355.3,1360.4,1355.3,1358.53,483,170,0,1354.225,1357.3825000000002,True,3.230000000000018,2.3200000000001637,3.1575000000002547,-0.07298157162726118,1357.85,Ascending,,True,1351.69,Increasing,,1560.0900000000088,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:15:00,1358.52,1366.63,1356.83,1363.94,553,170,0,1356.97,1361.48,True,5.420000000000073,3.230000000000018,4.509999999999991,-0.07298157162726118,1361.73,Ascending,Significant G Candle,True,1352.29,Increasing,,2997.2600000000402,LONG,1333.3684444444434,1.4645034969324062,1363.94,1358.52,1373.94
2022-10-06 03:20:00,1363.91,1366.44,1362.72,1363.22,470,170,0,1361.2350000000001,1364.0725000000002,False,-0.6900000000000546,5.420000000000073,2.837500000000091,-0.07298157162726118,1364.58,,,True,1351.4,Increasing,,-324.30000000002565,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:25:00,1363.38,1365.7,1361.64,1362.91,428,170,0,1363.58,1363.4075,False,-0.4700000000000273,-0.6900000000000546,-0.17249999999989996,-0.07298157162726118,1363.67,,,True,1351.83,Increasing,,-201.16000000001168,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:30:00,1362.94,1366.94,1362.94,1364.08,496,170,0,1363.065,1364.225,True,1.1399999999998727,-0.4700000000000273,1.1599999999998545,-0.07298157162726118,1364.94,,,True,1355.2150000000001,Increasing,,565.4399999999368,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:35:00,1364.06,1365.64,1360.84,1361.92,419,170,0,1363.495,1363.115,False,-2.1399999999998727,1.1399999999998727,-0.37999999999988177,-0.07298157162726118,1363.24,,,True,1357.85,Increasing,,-896.6599999999466,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:40:00,1361.93,1364.24,1361.69,1362.78,343,170,0,1363.0,1362.6599999999999,True,0.849999999999909,-2.1399999999998727,-0.3400000000001455,-0.07298157162726118,1362.9650000000001,,,False,1361.73,Increasing,,291.5499999999688,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:45:00,1362.8,1379.29,1362.8,1374.34,596,170,0,1362.35,1369.8075,True,11.539999999999964,0.849999999999909,7.457499999999982,-0.07298157162726118,1371.045,,Significant G Candle,True,1364.58,Increasing,Abnormal G Candle,6877.839999999978,LONG,1333.3684444444434,1.4645034969324062,1374.34,1362.8,1384.34
2022-10-06 03:50:00,1374.3,1377.94,1371.65,1374.69,639,170,0,1368.56,1374.645,True,0.39000000000010004,11.539999999999964,6.085000000000036,-0.07298157162726118,1374.795,,,True,1363.67,Increasing,,249.21000000006393,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 03:55:00,1374.63,1374.91,1369.15,1369.23,525,170,0,1374.5149999999999,1371.98,False,-5.400000000000091,0.39000000000010004,-2.5349999999998545,-0.07298157162726118,1372.0300000000002,,Significant R Candle,True,1364.94,Increasing,,-2835.0000000000477,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:00:00,1369.47,1371.83,1369.06,1370.62,486,170,0,1371.96,1370.245,True,1.1499999999998636,-5.400000000000091,-1.7150000000001455,-0.07298157162726118,1370.445,,,True,1363.24,Increasing,,558.8999999999337,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:05:00,1370.7,1376.17,1370.59,1374.75,442,170,0,1369.925,1373.0525,True,4.0499999999999545,1.1499999999998636,3.1275000000000546,-0.07298157162726118,1373.38,Ascending,Significant G Candle,True,1362.9650000000001,Increasing,,1790.09999999998,LONG,1333.3684444444434,1.4645034969324062,1374.75,1370.7,1384.75
2022-10-06 04:10:00,1374.76,1375.59,1371.02,1371.57,446,170,0,1372.685,1373.235,False,-3.1900000000000546,4.0499999999999545,0.5499999999999545,-0.07298157162726118,1373.3049999999998,,,True,1371.045,Increasing,,-1422.7400000000243,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:15:00,1371.66,1376.1,1371.63,1376.1,358,170,0,1373.1599999999999,1373.8725,True,4.439999999999827,-3.1900000000000546,0.712500000000091,-0.07298157162726118,1373.865,,Significant G Candle,False,1374.795,Decreasing,,1589.5199999999381,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:20:00,1376.31,1376.75,1372.01,1372.14,389,170,0,1373.835,1374.3025,False,-4.169999999999845,4.439999999999827,0.4674999999999727,-0.07298157162726118,1374.38,,Significant R Candle,False,1372.0300000000002,Increasing,,-1622.1299999999399,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:25:00,1372.15,1373.52,1371.63,1371.98,400,170,0,1374.12,1372.3200000000002,False,-0.17000000000007276,-4.169999999999845,-1.7999999999997272,-0.07298157162726118,1372.575,,,False,1370.445,Increasing,,-68.0000000000291,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:30:00,1372.0,1372.62,1370.42,1372.32,356,170,0,1372.06,1371.84,True,0.31999999999993634,-0.17000000000007276,-0.22000000000002728,-0.07298157162726118,1371.52,,,False,1373.38,Decreasing,,113.91999999997734,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:35:00,1372.35,1374.68,1372.3,1374.28,299,170,0,1372.15,1373.4025,True,1.9300000000000637,0.31999999999993634,1.2524999999998272,-0.07298157162726118,1373.49,,,False,1373.3049999999998,Increasing,,577.070000000019,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:40:00,1374.19,1374.46,1372.04,1373.13,289,170,0,1373.3,1373.4550000000002,False,-1.0599999999999454,1.9300000000000637,0.1550000000002001,-0.07298157162726118,1373.25,,,False,1373.865,Decreasing,,-306.33999999998423,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:45:00,1373.08,1374.74,1372.57,1373.29,373,170,0,1373.705,1373.4199999999998,True,0.21000000000003638,-1.0599999999999454,-0.28500000000008185,-0.07298157162726118,1373.655,,,False,1374.38,Decreasing,,78.33000000001357,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:50:00,1373.72,1377.23,1373.46,1376.94,432,170,0,1373.21,1375.3375,True,3.2200000000000273,0.21000000000003638,2.1275000000000546,-0.07298157162726118,1375.345,,,True,1372.575,Increasing,,1391.0400000000118,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 04:55:00,1376.83,1381.2,1375.28,1377.49,508,170,0,1375.115,1377.6999999999998,True,0.6600000000000819,3.2200000000000273,2.584999999999809,-0.07298157162726118,1378.24,,,True,1371.52,Increasing,,335.2800000000416,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:00:00,1377.48,1382.01,1377.48,1380.86,504,170,0,1377.2150000000001,1379.4575,True,3.3799999999998818,0.6600000000000819,2.2424999999998363,-0.07298157162726118,1379.745,,,True,1373.49,Increasing,,1703.5199999999404,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:05:00,1380.81,1382.79,1377.51,1377.84,465,170,0,1379.175,1379.7375,False,-2.9700000000000273,3.3799999999998818,0.5625,-0.07298157162726118,1380.15,,,True,1373.25,Increasing,,-1381.0500000000127,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:10:00,1378.03,1379.22,1375.46,1376.32,409,170,0,1379.35,1377.2575,False,-1.7100000000000364,-2.9700000000000273,-2.0924999999999727,-0.07298157162726118,1377.3400000000001,Descending,,True,1373.655,Increasing,,-699.3900000000149,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:15:00,1376.34,1377.74,1371.53,1371.76,491,170,0,1377.08,1374.3425,False,-4.579999999999927,-1.7100000000000364,-2.7374999999999545,-0.07298157162726118,1374.635,Descending,Significant R Candle,True,1375.345,Decreasing,,-2248.7799999999643,SHORT,1333.3684444444434,1.4645034969324062,1371.76,1376.34,1361.76
2022-10-06 05:20:00,1372.05,1373.39,1370.98,1371.43,402,170,0,1374.04,1371.9625,False,-0.6199999999998909,-4.579999999999927,-2.0774999999998727,-0.07298157162726118,1372.185,,,True,1378.24,Decreasing,,-249.23999999995613,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:25:00,1371.49,1372.43,1370.41,1371.45,288,170,0,1371.595,1371.4450000000002,False,-0.03999999999996362,-0.6199999999998909,-0.14999999999986358,-0.07298157162726118,1371.42,,,False,1379.745,Decreasing,,-11.519999999989523,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:30:00,1371.44,1373.19,1370.78,1372.32,292,170,0,1371.44,1371.9325,True,0.8799999999998818,-0.03999999999996362,0.4924999999998363,-0.07298157162726118,1371.9850000000001,,,False,1380.15,Decreasing,,256.9599999999655,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:35:00,1372.25,1372.64,1370.31,1371.51,299,170,0,1371.885,1371.6775,False,-0.7400000000000091,0.8799999999998818,-0.2074999999999818,-0.07298157162726118,1371.475,,,False,1377.3400000000001,Decreasing,,-221.26000000000272,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:40:00,1371.62,1372.58,1371.2,1371.49,198,170,0,1371.915,1371.7224999999999,False,-0.12999999999988177,-0.7400000000000091,-0.19250000000010914,-0.07298157162726118,1371.8899999999999,,,False,1374.635,Decreasing,,-25.73999999997659,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:45:00,1371.77,1374.55,1371.77,1373.72,294,170,0,1371.5,1372.9525,True,1.9500000000000455,-0.12999999999988177,1.4525000000001,-0.07298157162726118,1373.1599999999999,,,False,1372.185,Increasing,,573.3000000000134,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:50:00,1373.47,1374.06,1372.4,1373.45,275,170,0,1372.605,1373.3449999999998,False,-0.01999999999998181,1.9500000000000455,0.7399999999997817,-0.07298157162726118,1373.23,,,False,1371.42,Increasing,,-5.499999999994998,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 05:55:00,1373.44,1373.99,1371.54,1372.14,286,170,0,1373.585,1372.7775,False,-1.2999999999999545,-0.01999999999998181,-0.8075000000001182,-0.07298157162726118,1372.7649999999999,,,False,1371.9850000000001,Increasing,,-371.799999999987,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:00:00,1372.18,1372.43,1371.05,1371.48,198,170,0,1372.795,1371.785,False,-0.7000000000000455,-1.2999999999999545,-1.009999999999991,-0.07298157162726118,1371.74,,,False,1371.475,Increasing,,-138.600000000009,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:05:00,1371.34,1371.51,1368.57,1368.96,332,170,0,1371.81,1370.095,False,-2.3799999999998818,-0.7000000000000455,-1.7149999999999181,-0.07298157162726118,1370.04,,,False,1371.8899999999999,Decreasing,,-790.1599999999607,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:10:00,1368.98,1373.06,1368.98,1373.06,261,170,0,1370.22,1371.02,True,4.079999999999927,-2.3799999999998818,0.7999999999999545,-0.07298157162726118,1371.02,,Significant G Candle,False,1373.1599999999999,Decreasing,,1064.879999999981,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:15:00,1372.97,1373.28,1372.13,1372.56,265,170,0,1371.01,1372.735,False,-0.41000000000008185,4.079999999999927,1.724999999999909,-0.07298157162726118,1372.705,,,False,1373.23,Decreasing,,-108.65000000002169,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:20:00,1372.58,1373.08,1371.24,1371.78,219,170,0,1372.81,1372.1699999999998,False,-0.7999999999999545,-0.41000000000008185,-0.6400000000001,-0.07298157162726118,1372.1599999999999,,,False,1372.7649999999999,Decreasing,,-175.19999999999004,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:25:00,1371.82,1373.35,1371.72,1373.23,260,170,0,1372.17,1372.5300000000002,True,1.4100000000000819,-0.7999999999999545,0.36000000000012733,-0.07298157162726118,1372.5349999999999,,,False,1371.74,Increasing,,366.6000000000213,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:30:00,1373.2,1373.3,1371.99,1372.17,219,170,0,1372.505,1372.6650000000002,False,-1.0299999999999727,1.4100000000000819,0.16000000000008185,-0.07298157162726118,1372.645,,,False,1370.04,Increasing,,-225.56999999999402,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:35:00,1372.14,1373.49,1371.99,1372.05,185,170,0,1372.7,1372.4175,False,-0.09000000000014552,-1.0299999999999727,-0.2825000000000273,-0.07298157162726118,1372.74,,,False,1371.02,Increasing,,-16.65000000002692,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:40:00,1372.06,1372.66,1370.73,1370.73,242,170,0,1372.1100000000001,1371.545,False,-1.3299999999999272,-0.09000000000014552,-0.5650000000000546,-0.07298157162726118,1371.6950000000002,,,False,1372.705,Decreasing,,-321.8599999999824,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:45:00,1370.69,1371.27,1369.12,1369.54,258,170,0,1371.3899999999999,1370.1550000000002,False,-1.150000000000091,-1.3299999999999272,-1.2349999999996726,-0.07298157162726118,1370.195,Descending,,False,1372.1599999999999,Decreasing,,-296.70000000002346,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:50:00,1369.26,1370.27,1369.19,1369.65,246,170,0,1370.135,1369.5925000000002,True,0.39000000000010004,-1.150000000000091,-0.5424999999997908,-0.07298157162726118,1369.73,,,False,1372.5349999999999,Decreasing,,95.94000000002461,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 06:55:00,1369.72,1372.24,1369.72,1371.61,206,170,0,1369.595,1370.8225,True,1.8899999999998727,0.39000000000010004,1.2274999999999636,-0.07298157162726118,1370.98,,,False,1372.645,Decreasing,,389.33999999997377,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 07:00:00,1371.62,1372.24,1370.15,1372.03,269,170,0,1370.63,1371.51,True,0.41000000000008185,1.8899999999998727,0.8799999999998818,-0.07298157162726118,1371.1950000000002,,,False,1372.74,Decreasing,,110.29000000002202,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 07:05:00,1372.07,1375.02,1372.07,1374.99,291,170,0,1371.82,1373.5375,True,2.9200000000000728,0.41000000000008185,1.7174999999999727,-0.07298157162726118,1373.545,,,False,1371.6950000000002,Increasing,,849.7200000000212,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 07:10:00,1375.07,1375.89,1372.57,1374.17,307,170,0,1373.51,1374.425,False,-0.8999999999998636,2.9200000000000728,0.9149999999999636,-0.07298157162726118,1374.23,,,False,1370.195,Increasing,,-276.2999999999581,No Entry,1333.3684444444434,1.4645034969324062,,,
2022-10-06 07:15:00,1374.12,1380.62,1374.06,1376.68,459,170,0,1374.58,1376.37,True,2.560000000000173,-0.8999999999998636,1.7899999999999636,-0.07298157162726118,1377.34,,,True,1369.73,Increasing,,1175.0400000000793,No Entry,1333.3684444444434,1.4645034969324062,,,
